config_id,search_scope,specificity,top_k,query_count,precision,recall,f1,r_precision,mrr,ndcg,retrieved_answer_unit_count,relevant_retrieved_count
fs_64_12,target_acts,H,10,22,0.19074864529409982,0.8871212121212121,0.3034073101586471,0.49318181818181817,0.8181818181818182,0.7451093121942819,10.045454545454545,1.8636363636363635
fs_64_12,target_acts,L,5,22,0.28773448773448773,0.42613636363636365,0.31839309680218775,0.2897727272727273,0.5019480519480519,0.3873191695207282,6.409090909090909,1.5454545454545454
fs_64_12,target_acts,L,10,22,0.23110766610098163,0.5632575757575758,0.3091854649869004,0.29734848484848486,0.5148268398268399,0.4443455228402387,10.772727272727273,2.1363636363636362
fs_64_12,target_acts,N,5,28,0.32349773242630386,0.5423701298701299,0.3651162329733758,0.38165584415584414,0.7291666666666667,0.5428974341855743,5.535714285714286,1.5357142857142858
fs_64_12,target_acts,N,10,28,0.22660266320980607,0.6968073593073594,0.3213832677593182,0.4099025974025974,0.7363095238095239,0.592040610901062,9.535714285714286,2.0357142857142856
hier_article,all_acts,H,5,22,0.2636363636363636,0.7128787878787879,0.3595238095238095,0.5272727272727272,0.7780303030303031,0.6665966822568762,5.0,1.3181818181818181
hier_article,all_acts,H,10,22,0.1590909090909091,0.8113636363636364,0.2544001453092362,0.5272727272727272,0.7845238095238095,0.7075146635179844,10.0,1.5909090909090908
hier_article,all_acts,L,5,22,0.2727272727272727,0.3227272727272727,0.2826007326007326,0.2772727272727273,0.5886363636363636,0.36091334762778843,5.0,1.3636363636363635
hier_article,all_acts,L,10,22,0.20454545454545456,0.49393939393939396,0.27925269175269174,0.3,0.5943181818181817,0.4285824410422855,10.0,2.0454545454545454
hier_article,all_acts,N,5,28,0.33571428571428574,0.5852272727272727,0.40164399092970526,0.49296536796536794,0.8005952380952381,0.6099696228493612,5.0,1.6785714285714286
hier_article,all_acts,N,10,28,0.19642857142857142,0.667965367965368,0.2894589041910471,0.49296536796536794,0.8041666666666666,0.6404815052723771,10.0,1.9642857142857142
hier_article,pil_acts,H,5,5,0.32,0.4033333333333333,0.35333333333333333,0.35333333333333333,0.64,0.4449353805699062,5.0,1.6
hier_article,pil_acts,H,10,5,0.24,0.6366666666666666,0.3459340659340659,0.35333333333333333,0.6733333333333333,0.5558813438832585,10.0,2.4
hier_article,pil_acts,L,5,5,0.24,0.32333333333333336,0.2668398268398268,0.22333333333333333,0.5333333333333333,0.3138023031104847,5.0,1.2
hier_article,pil_acts,L,10,5,0.18,0.4966666666666667,0.25571428571428567,0.25666666666666665,0.5333333333333333,0.3903236816515763,10.0,1.8
hier_article,pil_acts,N,5,7,0.39999999999999997,0.498051948051948,0.3986394557823129,0.4623376623376623,0.8333333333333333,0.5937142039072938,5.0,2.0
hier_article,pil_acts,N,10,7,0.2285714285714286,0.5623376623376624,0.29685374149659866,0.4623376623376623,0.8333333333333333,0.5997467672416024,10.0,2.2857142857142856
hier_article,target_acts,H,5,22,0.30000000000000004,0.7772727272727273,0.40533910533910533,0.5651515151515152,0.8068181818181818,0.7122831428414149,5.0,1.5
hier_article,target_acts,H,10,22,0.16818181818181818,0.8416666666666667,0.2683861592952502,0.5651515151515152,0.8068181818181818,0.7393256802575622,10.0,1.6818181818181819
hier_article,target_acts,L,5,22,0.3181818181818182,0.3946969696969697,0.3372544122544123,0.31136363636363634,0.6113636363636363,0.4098131394041992,5.0,1.5909090909090908
hier_article,target_acts,L,10,22,0.22727272727272727,0.5621212121212121,0.3132187257187257,0.33409090909090905,0.6170454545454546,0.47732906825325205,10.0,2.272727272727273
hier_article,target_acts,N,5,28,0.34285714285714286,0.5941558441558442,0.40958049886621317,0.5018939393939393,0.8244047619047619,0.6259017210096953,5.0,1.7142857142857142
hier_article,target_acts,N,10,28,0.21071428571428572,0.7053030303030303,0.30784750963322394,0.503517316017316,0.8279761904761905,0.6717647242243666,10.0,2.107142857142857
hier_paragraph,all_acts,H,5,22,0.35454545454545455,0.7810606060606061,0.45461760461760464,0.6598484848484848,0.9181818181818181,0.7721712703612408,4.5,1.5454545454545454
hier_paragraph,all_acts,H,10,22,0.18849206349206346,0.8037878787878788,0.29256021756021755,0.6598484848484848,0.9181818181818181,0.7765002024750842,8.454545454545455,1.5909090909090908
hier_paragraph,all_acts,L,5,22,0.3606060606060606,0.3734848484848485,0.34582387309660034,0.35075757575757577,0.6363636363636364,0.44656622658604145,4.5,1.5454545454545454
hier_paragraph,all_acts,L,10,22,0.22723665223665224,0.4431818181818182,0.2869349085258176,0.3772727272727273,0.6363636363636364,0.43918860489194544,8.681818181818182,1.8181818181818181
hier_paragraph,all_acts,N,5,28,0.3898809523809524,0.6108225108225108,0.4491213151927438,0.4739177489177489,0.8660714285714286,0.6393816227822757,4.464285714285714,1.75
hier_paragraph,all_acts,N,10,28,0.23622448979591834,0.6807359307359306,0.3297976984612929,0.4771645021645022,0.8720238095238095,0.6635744245451243,8.571428571428571,2.0
hier_paragraph,pil_acts,H,5,5,0.53,0.6366666666666666,0.5698412698412698,0.5700000000000001,1.0,0.7263873469015953,4.6,2.4
hier_paragraph,pil_acts,H,10,5,0.26222222222222225,0.6366666666666666,0.36776556776556774,0.5700000000000001,1.0,0.7045581686848091,9.2,2.4
hier_paragraph,pil_acts,L,5,5,0.27,0.31333333333333335,0.2830303030303031,0.31333333333333335,0.6666666666666667,0.37795500338421123,4.6,1.2
hier_paragraph,pil_acts,L,10,5,0.17666666666666667,0.4633333333333334,0.25064102564102564,0.31333333333333335,0.6666666666666667,0.4389551712669565,9.4,1.6
hier_paragraph,pil_acts,N,5,7,0.4571428571428572,0.5337662337662338,0.44387755102040816,0.5337662337662338,0.9285714285714286,0.6706549988464293,4.714285714285714,2.142857142857143
hier_paragraph,pil_acts,N,10,7,0.2571428571428572,0.5467532467532468,0.30275484883779813,0.5467532467532468,0.9285714285714286,0.6488064404689176,9.571428571428571,2.4285714285714284
hier_paragraph,target_acts,H,5,22,0.37878787878787884,0.8037878787878788,0.48203463203463204,0.6749999999999999,0.9181818181818181,0.7909801860115416,4.318181818181818,1.5909090909090908
hier_paragraph,target_acts,H,10,22,0.20254329004329003,0.8340909090909091,0.31264745355654444,0.6749999999999999,0.9181818181818181,0.7989141422766077,8.272727272727273,1.6818181818181819
hier_paragraph,target_acts,L,5,22,0.3878787878787879,0.39621212121212124,0.3732409005136278,0.3734848484848485,0.6590909090909091,0.46801162072933006,4.409090909090909,1.6363636363636365
hier_paragraph,target_acts,L,10,22,0.27496392496392497,0.5189393939393939,0.3454491215854852,0.4,0.6666666666666666,0.4866675544457015,8.227272727272727,2.090909090909091
hier_paragraph,target_acts,N,5,28,0.4005952380952381,0.6197510822510822,0.45975056689342403,0.48284632034632036,0.8839285714285714,0.6514983258625408,4.428571428571429,1.7857142857142858
hier_paragraph,target_acts,N,10,28,0.2582199546485261,0.7235930735930737,0.3577994586059102,0.48609307359307363,0.8898809523809524,0.6911574045102113,8.392857142857142,2.142857142857143
hier_paragraph_contextualized,all_acts,H,5,22,0.4393939393939394,0.7507575757575757,0.5114357864357865,0.7242424242424242,1.0,0.8133926631518246,3.8636363636363638,1.4545454545454546
hier_paragraph_contextualized,all_acts,H,10,22,0.227994227994228,0.8189393939393939,0.33909070727252544,0.7242424242424242,1.0,0.8346961539114397,7.409090909090909,1.6363636363636365
hier_paragraph_contextualized,all_acts,L,5,22,0.35984848484848486,0.3098484848484848,0.3184232434232434,0.2946969696969697,0.6287878787878788,0.4266404234954475,3.909090909090909,1.2727272727272727
hier_paragraph_contextualized,all_acts,L,10,22,0.29033189033189033,0.47121212121212125,0.3429414020323111,0.3231060606060606,0.6363636363636364,0.45510566121372925,7.454545454545454,1.9090909090909092
hier_paragraph_contextualized,all_acts,N,5,28,0.4428571428571429,0.5734848484848485,0.46472978080120936,0.5109848484848485,0.8660714285714286,0.6570307844774749,3.9285714285714284,1.6071428571428572
hier_paragraph_contextualized,all_acts,N,10,28,0.29187925170068024,0.7003787878787878,0.38284433820148106,0.5247835497835498,0.875,0.6917234216809913,7.607142857142857,2.0714285714285716
hier_paragraph_contextualized,pil_acts,H,5,5,0.49000000000000005,0.5700000000000001,0.5198412698412698,0.52,1.0,0.6825442939928233,4.6,2.2
hier_paragraph_contextualized,pil_acts,H,10,5,0.31515873015873014,0.7033333333333334,0.42703962703962706,0.52,1.0,0.7212776014557672,8.4,2.6
hier_paragraph_contextualized,pil_acts,L,5,5,0.25666666666666665,0.29,0.27,0.29,0.4666666666666667,0.31750745408124315,4.4,1.0
hier_paragraph_contextualized,pil_acts,L,10,5,0.17333333333333334,0.43,0.24564102564102566,0.29,0.4666666666666667,0.39448333913566014,9.0,1.4
hier_paragraph_contextualized,pil_acts,N,5,7,0.42857142857142855,0.5272727272727272,0.43329554043839763,0.5272727272727272,0.9285714285714286,0.65847801769284,4.714285714285714,2.0
hier_paragraph_contextualized,pil_acts,N,10,7,0.31150793650793646,0.5824675324675325,0.34946006374577804,0.5467532467532468,0.9285714285714286,0.682059882875781,8.714285714285714,2.5714285714285716
hier_paragraph_contextualized,target_acts,H,5,22,0.4727272727272727,0.7886363636363637,0.5493145743145743,0.7356060606060606,1.0,0.8378203160866572,3.727272727272727,1.5454545454545454
hier_paragraph_contextualized,target_acts,H,10,22,0.23795093795093794,0.8340909090909091,0.35200657927930656,0.7356060606060606,1.0,0.8493457790941313,7.2727272727272725,1.6818181818181819
hier_paragraph_contextualized,target_acts,L,5,22,0.4356060606060606,0.4022727272727273,0.4025141525141525,0.34924242424242424,0.6856060606060607,0.4981245312270073,3.8181818181818183,1.5909090909090908
hier_paragraph_contextualized,target_acts,L,10,22,0.3379689754689755,0.5545454545454546,0.4010121191939374,0.3852272727272727,0.6931818181818182,0.5324442509151432,7.181818181818182,2.227272727272727
hier_paragraph_contextualized,target_acts,N,5,28,0.4714285714285714,0.5913419913419914,0.4872637944066516,0.5288419913419913,0.8660714285714286,0.6760109665324138,3.857142857142857,1.6785714285714286
hier_paragraph_contextualized,target_acts,N,10,28,0.30225340136054424,0.7164502164502166,0.3959671281099853,0.5426406926406926,0.875,0.7048167345099283,7.535714285714286,2.142857142857143
hier_subparagraph,all_acts,H,5,22,0.3340909090909091,0.7204545454545455,0.4202020202020202,0.5992424242424242,0.85,0.7186137206411196,4.636363636363637,1.4545454545454546
hier_subparagraph,all_acts,H,10,22,0.18326118326118326,0.7583333333333333,0.28257146893510526,0.5992424242424242,0.85,0.7228986945138305,8.5,1.5454545454545454
hier_subparagraph,all_acts,L,5,22,0.3515151515151515,0.35075757575757577,0.33308938536211263,0.32803030303030306,0.6212121212121212,0.42674920465931937,4.5,1.5
hier_subparagraph,all_acts,L,10,22,0.24558080808080807,0.4731060606060606,0.30948609471336747,0.3678030303030303,0.6212121212121212,0.44906612051659295,8.727272727272727,2.0
hier_subparagraph,all_acts,N,5,28,0.3636904761904762,0.5739177489177489,0.41822562358276644,0.4637987012987013,0.8285714285714285,0.6044102063200941,4.571428571428571,1.6428571428571428
hier_subparagraph,all_acts,N,10,28,0.2269982993197279,0.6688311688311688,0.3175313933378449,0.4670454545454546,0.8345238095238096,0.6366210023931745,8.857142857142858,1.9642857142857142
hier_subparagraph,pil_acts,H,5,5,0.6,0.7033333333333334,0.6222222222222221,0.6366666666666666,1.0,0.8151161255563529,4.6,2.6
hier_subparagraph,pil_acts,H,10,5,0.29055555555555557,0.7033333333333334,0.40512820512820513,0.6366666666666666,1.0,0.7596614400853433,9.0,2.6
hier_subparagraph,pil_acts,L,5,5,0.27,0.31333333333333335,0.2830303030303031,0.31333333333333335,0.6666666666666667,0.37795500338421123,4.6,1.2
hier_subparagraph,pil_acts,L,10,5,0.17666666666666667,0.4633333333333334,0.25064102564102564,0.31333333333333335,0.6666666666666667,0.4389551712669565,9.4,1.6
hier_subparagraph,pil_acts,N,5,7,0.41428571428571426,0.5051948051948052,0.40816326530612246,0.5051948051948052,0.9285714285714286,0.6393350131298868,4.857142857142857,2.0
hier_subparagraph,pil_acts,N,10,7,0.2571428571428572,0.5467532467532468,0.30334949228958447,0.5181818181818182,0.9285714285714286,0.636880529101323,9.571428571428571,2.4285714285714284
hier_subparagraph,target_acts,H,5,22,0.36363636363636365,0.7583333333333333,0.4544372294372294,0.5992424242424242,0.85,0.7441958079289898,4.5,1.5454545454545454
hier_subparagraph,target_acts,H,10,22,0.19725829725829724,0.7734848484848484,0.3011034420125329,0.5992424242424242,0.85,0.7377584691143262,8.181818181818182,1.5909090909090908
hier_subparagraph,target_acts,L,5,22,0.39696969696969703,0.4113636363636364,0.3848570621297894,0.3734848484848485,0.6643939393939394,0.4740307169740577,4.409090909090909,1.6818181818181819
hier_subparagraph,target_acts,L,10,22,0.2839285714285714,0.5488636363636363,0.3614735012462285,0.41325757575757577,0.6643939393939394,0.5053238319343925,8.409090909090908,2.272727272727273
hier_subparagraph,target_acts,N,5,28,0.37440476190476196,0.581060606060606,0.42786281179138325,0.47094155844155844,0.8464285714285714,0.6183523509626693,4.535714285714286,1.6785714285714286
hier_subparagraph,target_acts,N,10,28,0.24009353741496597,0.7027597402597402,0.33624482276556006,0.4741883116883117,0.8523809523809524,0.6626690635591413,8.75,2.0714285714285716
sem_50_128,all_acts,H,5,22,0.3462121212121212,0.7924242424242425,0.4574314574314574,0.5462121212121211,0.8257575757575758,0.7211515535701887,4.454545454545454,1.5454545454545454
sem_50_128,all_acts,H,10,22,0.1905537644174008,0.8416666666666667,0.29856431447340537,0.5462121212121211,0.8257575757575758,0.7418682738716825,8.863636363636363,1.6818181818181819
sem_50_128,all_acts,L,5,22,0.3293290043290043,0.3946969696969697,0.3349718463354827,0.2840909090909091,0.5659090909090909,0.4142672290869131,4.818181818181818,1.5
sem_50_128,all_acts,L,10,22,0.2584624970988607,0.5545454545454546,0.32900112365353007,0.3181818181818182,0.5659090909090909,0.46165190626443187,9.545454545454545,2.227272727272727
sem_50_128,all_acts,N,5,28,0.3532738095238095,0.5529220779220779,0.4063208616780045,0.4428030303030303,0.7452380952380953,0.5625662129480051,4.785714285714286,1.6428571428571428
sem_50_128,all_acts,N,10,28,0.23542053184910325,0.6862554112554112,0.32988976589207003,0.4517316017316017,0.7595238095238095,0.6198344082719418,8.785714285714286,2.0
sem_50_128,pil_acts,H,5,5,0.4666666666666667,0.6533333333333333,0.5388888888888889,0.5366666666666666,0.8666666666666666,0.6720544845219636,5.2,2.4
sem_50_128,pil_acts,H,10,5,0.2545454545454545,0.7033333333333334,0.3701098901098901,0.5366666666666666,0.8666666666666666,0.6966847233960366,10.2,2.6
