config_id,strategy,search_scope,query_id,specificity,target_document_codes,gold_unit_count,top_k,precision,recall,f1,r_precision,mrr,ndcg,retrieved_answer_unit_count,relevant_retrieved_count
fs_256_50,fixed_size,all_acts,q4eu_071,N,B,2,10,0.03571428571428571,0.5,0.06666666666666667,0.0,0.047619047619047616,0.13749447131399728,28,1
fs_256_50,fixed_size,all_acts,q4eu_072,L,G,3,5,0.1,0.3333333333333333,0.15384615384615383,0.0,0.1111111111111111,0.14126697285982898,10,1
fs_256_50,fixed_size,all_acts,q4eu_072,L,G,3,10,0.11764705882352941,0.6666666666666666,0.2,0.0,0.1111111111111111,0.25858665436551814,17,2
fs_256_50,fixed_size,pil_acts,q4eu_034,L,B,3,5,0.16666666666666666,0.6666666666666666,0.26666666666666666,0.0,0.25,0.3330093366687448,12,2
fs_256_50,fixed_size,pil_acts,q4eu_034,L,B,3,10,0.07407407407407407,0.6666666666666666,0.13333333333333333,0.0,0.25,0.3330093366687448,27,2
fs_256_50,fixed_size,pil_acts,q4eu_035,N,B,4,5,0.15384615384615385,0.5,0.23529411764705882,0.25,1.0,0.4958756342272121,13,2
fs_256_50,fixed_size,pil_acts,q4eu_035,N,B,4,10,0.07142857142857142,0.5,0.125,0.25,1.0,0.4958756342272121,28,2
fs_256_50,fixed_size,pil_acts,q4eu_036,N,RI,4,5,0.0,0.0,0.0,0.0,0.0,0.0,16,0
fs_256_50,fixed_size,pil_acts,q4eu_036,N,RI,4,10,0.03333333333333333,0.25,0.058823529411764705,0.0,0.047619047619047616,0.08754031530847717,30,1
fs_256_50,fixed_size,pil_acts,q4eu_037,H,B,3,5,0.23076923076923078,1.0,0.375,0.3333333333333333,1.0,0.812653045383133,13,3
fs_256_50,fixed_size,pil_acts,q4eu_037,H,B,3,10,0.1,1.0,0.18181818181818182,0.3333333333333333,1.0,0.812653045383133,30,3
fs_256_50,fixed_size,pil_acts,q4eu_038,H,B,3,5,0.375,1.0,0.5454545454545454,0.6666666666666666,0.5,0.7328286204777911,8,3
fs_256_50,fixed_size,pil_acts,q4eu_038,H,B,3,10,0.15,1.0,0.2608695652173913,0.6666666666666666,0.5,0.7328286204777911,20,3
fs_256_50,fixed_size,pil_acts,q4eu_039,N,RII,22,5,0.2857142857142857,0.18181818181818182,0.2222222222222222,0.18181818181818182,1.0,0.43915705954737483,14,4
fs_256_50,fixed_size,pil_acts,q4eu_039,N,RII,22,10,0.47619047619047616,0.45454545454545453,0.46511627906976744,0.45454545454545453,1.0,0.5323726060729483,21,10
fs_256_50,fixed_size,pil_acts,q4eu_040,H,RI,4,5,0.14285714285714285,0.25,0.18181818181818182,0.25,0.5,0.24630238874073,7,1
fs_256_50,fixed_size,pil_acts,q4eu_040,H,RI,4,10,0.07692307692307693,0.25,0.11764705882352941,0.25,0.5,0.24630238874073,13,1
fs_256_50,fixed_size,pil_acts,q4eu_041,N,B,5,5,0.375,0.6,0.4615384615384615,0.6,1.0,0.6548086577531307,8,3
fs_256_50,fixed_size,pil_acts,q4eu_041,N,B,5,10,0.2,0.8,0.32000000000000006,0.6,1.0,0.7438889279713651,20,4
fs_256_50,fixed_size,pil_acts,q4eu_042,L,RI,2,5,0.09090909090909091,0.5,0.15384615384615385,0.5,1.0,0.6131471927654584,11,1
fs_256_50,fixed_size,pil_acts,q4eu_042,L,RI,2,10,0.05555555555555555,0.5,0.09999999999999999,0.5,1.0,0.6131471927654584,18,1
fs_256_50,fixed_size,pil_acts,q4eu_043,N,B;RI,2,5,0.1111111111111111,1.0,0.19999999999999998,0.0,0.16666666666666666,0.37169423500952875,18,2
fs_256_50,fixed_size,pil_acts,q4eu_043,N,B;RI,2,10,0.058823529411764705,1.0,0.1111111111111111,0.0,0.16666666666666666,0.37169423500952875,34,2
fs_256_50,fixed_size,pil_acts,q4eu_044,L,RI,4,5,0.3333333333333333,0.75,0.46153846153846156,0.5,1.0,0.787702056960637,9,3
fs_256_50,fixed_size,pil_acts,q4eu_044,L,RI,4,10,0.16666666666666666,1.0,0.2857142857142857,0.5,1.0,0.9005471983095722,24,4
fs_256_50,fixed_size,pil_acts,q4eu_045,N,B,4,5,0.18181818181818182,0.5,0.26666666666666666,0.5,1.0,0.5585075862632192,11,2
fs_256_50,fixed_size,pil_acts,q4eu_045,N,B,4,10,0.15,0.75,0.24999999999999997,0.5,1.0,0.6640031704983295,20,3
fs_256_50,fixed_size,pil_acts,q4eu_046,H,B,5,5,0.3,0.6,0.4,0.6,0.5,0.5296347172140421,10,3
fs_256_50,fixed_size,pil_acts,q4eu_046,H,B,5,10,0.17647058823529413,0.6,0.2727272727272727,0.6,0.5,0.5296347172140421,17,3
fs_256_50,fixed_size,pil_acts,q4eu_068,L,B;RI;RII,6,5,0.0,0.0,0.0,0.0,0.0,0.0,9,0
fs_256_50,fixed_size,pil_acts,q4eu_068,L,B;RI;RII,6,10,0.0,0.0,0.0,0.0,0.0,0.0,21,0
fs_256_50,fixed_size,pil_acts,q4eu_069,L,RI,5,5,0.05263157894736842,0.2,0.08333333333333333,0.2,0.5,0.21398626473452756,19,1
fs_256_50,fixed_size,pil_acts,q4eu_069,L,RI,5,10,0.058823529411764705,0.4,0.10256410256410256,0.2,0.5,0.28010860661996756,34,2
fs_256_50,fixed_size,pil_acts,q4eu_070,H,RII,4,5,0.3076923076923077,1.0,0.47058823529411764,0.5,1.0,0.9058653015743079,13,4
fs_256_50,fixed_size,pil_acts,q4eu_070,H,RII,4,10,0.13793103448275862,1.0,0.2424242424242424,0.5,1.0,0.9058653015743079,29,4
fs_256_50,fixed_size,pil_acts,q4eu_071,N,B,2,5,0.0,0.0,0.0,0.0,0.0,0.0,15,0
fs_256_50,fixed_size,pil_acts,q4eu_071,N,B,2,10,0.038461538461538464,0.5,0.07142857142857144,0.0,0.05555555555555555,0.14434031438272124,26,1
fs_256_50,fixed_size,target_acts,q4eu_001,H,E,3,5,0.21428571428571427,1.0,0.35294117647058826,0.6666666666666666,1.0,0.9325210919548239,14,3
fs_256_50,fixed_size,target_acts,q4eu_001,H,E,3,10,0.12,1.0,0.21428571428571425,0.6666666666666666,1.0,0.9325210919548239,25,3
fs_256_50,fixed_size,target_acts,q4eu_002,N,E,2,5,0.09090909090909091,0.5,0.15384615384615385,0.5,1.0,0.6131471927654584,11,1
fs_256_50,fixed_size,target_acts,q4eu_002,N,E,2,10,0.08333333333333333,1.0,0.15384615384615385,0.5,1.0,0.778842958530688,24,2
fs_256_50,fixed_size,target_acts,q4eu_003,L,E,2,5,0.18181818181818182,1.0,0.3076923076923077,0.0,0.14285714285714285,0.3754154816562042,11,2
fs_256_50,fixed_size,target_acts,q4eu_003,L,E,2,10,0.09090909090909091,1.0,0.16666666666666669,0.0,0.14285714285714285,0.3754154816562042,22,2
fs_256_50,fixed_size,target_acts,q4eu_004,N,E,2,5,0.2,1.0,0.33333333333333337,0.0,0.25,0.5012658353418871,10,2
fs_256_50,fixed_size,target_acts,q4eu_004,N,E,2,10,0.09523809523809523,1.0,0.17391304347826084,0.0,0.25,0.5012658353418871,21,2
fs_256_50,fixed_size,target_acts,q4eu_005,L,E,2,5,0.1,0.5,0.16666666666666669,0.5,0.5,0.38685280723454163,10,1
fs_256_50,fixed_size,target_acts,q4eu_005,L,E,2,10,0.1111111111111111,1.0,0.19999999999999998,0.5,0.5,0.5338931479009518,18,2
fs_256_50,fixed_size,target_acts,q4eu_006,N,E,2,5,0.125,1.0,0.2222222222222222,0.5,1.0,0.7903864795495061,16,2
fs_256_50,fixed_size,target_acts,q4eu_006,N,E,2,10,0.07692307692307693,1.0,0.14285714285714288,0.5,1.0,0.7903864795495061,26,2
fs_256_50,fixed_size,target_acts,q4eu_007,H,E,1,5,0.1,1.0,0.18181818181818182,0.0,0.5,0.6309297535714575,10,1
fs_256_50,fixed_size,target_acts,q4eu_007,H,E,1,10,0.05,1.0,0.09523809523809523,0.0,0.5,0.6309297535714575,20,1
fs_256_50,fixed_size,target_acts,q4eu_008,L,E,2,5,0.0,0.0,0.0,0.0,0.0,0.0,16,0
fs_256_50,fixed_size,target_acts,q4eu_008,L,E,2,10,0.0,0.0,0.0,0.0,0.0,0.0,27,0
fs_256_50,fixed_size,target_acts,q4eu_009,H,E,2,5,0.25,1.0,0.4,0.5,1.0,0.8503449055347546,8,2
fs_256_50,fixed_size,target_acts,q4eu_009,H,E,2,10,0.13333333333333333,1.0,0.23529411764705882,0.5,1.0,0.8503449055347546,15,2
fs_256_50,fixed_size,target_acts,q4eu_010,H,E,1,5,0.14285714285714285,1.0,0.25,1.0,1.0,1.0,7,1
fs_256_50,fixed_size,target_acts,q4eu_010,H,E,1,10,0.07692307692307693,1.0,0.14285714285714288,1.0,1.0,1.0,13,1
fs_256_50,fixed_size,target_acts,q4eu_011,L,E,5,5,0.06666666666666667,0.2,0.1,0.0,0.14285714285714285,0.11305340175787204,15,1
fs_256_50,fixed_size,target_acts,q4eu_011,L,E,5,10,0.1111111111111111,0.6,0.18750000000000003,0.0,0.14285714285714285,0.26894931859151355,27,3
fs_256_50,fixed_size,target_acts,q4eu_012,N,E,4,5,0.25,0.75,0.375,0.5,0.5,0.553486104522623,12,3
fs_256_50,fixed_size,target_acts,q4eu_012,N,E,4,10,0.19047619047619047,1.0,0.32,0.5,0.5,0.6560192431408449,21,4
fs_256_50,fixed_size,target_acts,q4eu_013,N,E,2,5,0.16666666666666666,1.0,0.2857142857142857,0.5,1.0,0.8772153153380493,12,2
fs_256_50,fixed_size,target_acts,q4eu_013,N,E,2,10,0.10526315789473684,1.0,0.1904761904761905,0.5,1.0,0.8772153153380493,19,2
fs_256_50,fixed_size,target_acts,q4eu_014,N,E,2,5,0.1,0.5,0.16666666666666669,0.5,0.5,0.38685280723454163,10,1
fs_256_50,fixed_size,target_acts,q4eu_014,N,E,2,10,0.1,1.0,0.18181818181818182,0.5,0.5,0.5287217091005357,20,2
fs_256_50,fixed_size,target_acts,q4eu_015,H,E,1,5,0.125,1.0,0.2222222222222222,1.0,1.0,1.0,8,1
fs_256_50,fixed_size,target_acts,q4eu_015,H,E,1,10,0.058823529411764705,1.0,0.1111111111111111,1.0,1.0,1.0,17,1
fs_256_50,fixed_size,target_acts,q4eu_016,N,E,2,5,0.2222222222222222,1.0,0.3636363636363636,0.5,0.5,0.6509209298071326,9,2
fs_256_50,fixed_size,target_acts,q4eu_016,N,E,2,10,0.13333333333333333,1.0,0.23529411764705882,0.5,0.5,0.6509209298071326,15,2
fs_256_50,fixed_size,target_acts,q4eu_017,L,E,2,5,0.25,1.0,0.4,0.5,1.0,0.9197207891481876,8,2
fs_256_50,fixed_size,target_acts,q4eu_017,L,E,2,10,0.13333333333333333,1.0,0.23529411764705882,0.5,1.0,0.9197207891481876,15,2
fs_256_50,fixed_size,target_acts,q4eu_018,H,G,1,5,0.16666666666666666,1.0,0.2857142857142857,0.0,0.16666666666666666,0.3562071871080222,6,1
fs_256_50,fixed_size,target_acts,q4eu_018,H,G,1,10,0.058823529411764705,1.0,0.1111111111111111,0.0,0.16666666666666666,0.3562071871080222,17,1
fs_256_50,fixed_size,target_acts,q4eu_019,N,G,1,5,0.1,1.0,0.18181818181818182,0.0,0.16666666666666666,0.3562071871080222,10,1
fs_256_50,fixed_size,target_acts,q4eu_019,N,G,1,10,0.05555555555555555,1.0,0.10526315789473684,0.0,0.16666666666666666,0.3562071871080222,18,1
fs_256_50,fixed_size,target_acts,q4eu_020,L,G,6,5,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.16666666666666666,0.5,0.2783925802803429,12,2
fs_256_50,fixed_size,target_acts,q4eu_020,L,G,6,10,0.17647058823529413,0.5,0.2608695652173913,0.16666666666666666,0.5,0.3558460963421822,17,3
fs_256_50,fixed_size,target_acts,q4eu_021,N,G,2,5,0.0,0.0,0.0,0.0,0.0,0.0,4,0
fs_256_50,fixed_size,target_acts,q4eu_021,N,G,2,10,0.08333333333333333,0.5,0.14285714285714285,0.0,0.16666666666666666,0.21840743681816419,12,1
fs_256_50,fixed_size,target_acts,q4eu_022,L,G,5,5,0.1,0.2,0.13333333333333333,0.0,0.16666666666666666,0.1208113026994942,10,1
fs_256_50,fixed_size,target_acts,q4eu_022,L,G,5,10,0.11764705882352941,0.4,0.1818181818181818,0.0,0.16666666666666666,0.20214614808791384,17,2
fs_256_50,fixed_size,target_acts,q4eu_023,N,G,2,5,0.16666666666666666,1.0,0.2857142857142857,0.5,0.5,0.6240505200038379,12,2
fs_256_50,fixed_size,target_acts,q4eu_023,N,G,2,10,0.1111111111111111,1.0,0.19999999999999998,0.5,0.5,0.6240505200038379,18,2
fs_256_50,fixed_size,target_acts,q4eu_024,H,G,3,5,0.3,1.0,0.4615384615384615,0.3333333333333333,1.0,0.7777061538487877,10,3
fs_256_50,fixed_size,target_acts,q4eu_024,H,G,3,10,0.14285714285714285,1.0,0.25,0.3333333333333333,1.0,0.7777061538487877,21,3
fs_256_50,fixed_size,target_acts,q4eu_025,L,G,8,5,0.18181818181818182,0.25,0.2105263157894737,0.25,0.3333333333333333,0.2354078440015845,11,2
fs_256_50,fixed_size,target_acts,q4eu_025,L,G,8,10,0.25,0.5,0.3333333333333333,0.25,0.3333333333333333,0.365078802966475,16,4
fs_256_50,fixed_size,target_acts,q4eu_026,H,G,1,5,0.125,1.0,0.2222222222222222,0.0,0.25,0.43067655807339306,8,1
fs_256_50,fixed_size,target_acts,q4eu_026,H,G,1,10,0.05555555555555555,1.0,0.10526315789473684,0.0,0.25,0.43067655807339306,18,1
fs_256_50,fixed_size,target_acts,q4eu_027,H,G,1,5,0.1111111111111111,1.0,0.19999999999999998,0.0,0.5,0.6309297535714575,9,1
fs_256_50,fixed_size,target_acts,q4eu_027,H,G,1,10,0.045454545454545456,1.0,0.08695652173913045,0.0,0.5,0.6309297535714575,22,1
fs_256_50,fixed_size,target_acts,q4eu_028,N,G,4,5,0.25,0.5,0.3333333333333333,0.25,0.5,0.369453583111095,8,2
fs_256_50,fixed_size,target_acts,q4eu_028,N,G,4,10,0.1111111111111111,0.5,0.1818181818181818,0.25,0.5,0.369453583111095,18,2
fs_256_50,fixed_size,target_acts,q4eu_029,N,G,2,5,0.14285714285714285,0.5,0.22222222222222224,0.5,1.0,0.6131471927654584,7,1
fs_256_50,fixed_size,target_acts,q4eu_029,N,G,2,10,0.06666666666666667,0.5,0.11764705882352941,0.5,1.0,0.6131471927654584,15,1
fs_256_50,fixed_size,target_acts,q4eu_030,N,G,4,5,0.1111111111111111,0.25,0.15384615384615383,0.0,0.2,0.15101961822780524,9,1
fs_256_50,fixed_size,target_acts,q4eu_030,N,G,4,10,0.13333333333333333,0.5,0.2105263157894737,0.0,0.2,0.25651520246291565,15,2
fs_256_50,fixed_size,target_acts,q4eu_031,H,G,3,5,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.2960819109658652,9,1
fs_256_50,fixed_size,target_acts,q4eu_031,H,G,3,10,0.07692307692307693,0.3333333333333333,0.125,0.3333333333333333,0.5,0.2960819109658652,13,1
fs_256_50,fixed_size,target_acts,q4eu_032,N,G,3,5,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.40179981797758046,9,2
fs_256_50,fixed_size,target_acts,q4eu_032,N,G,3,10,0.1,0.6666666666666666,0.1739130434782609,0.3333333333333333,0.3333333333333333,0.40179981797758046,20,2
fs_256_50,fixed_size,target_acts,q4eu_033,L,G,6,5,0.8571428571428571,1.0,0.923076923076923,0.8333333333333334,1.0,0.9838048780283076,7,6
fs_256_50,fixed_size,target_acts,q4eu_033,L,G,6,10,0.4,1.0,0.5714285714285715,0.8333333333333334,1.0,0.9838048780283076,15,6
fs_256_50,fixed_size,target_acts,q4eu_034,L,B,3,5,0.3,1.0,0.4615384615384615,0.0,0.25,0.49418556194058083,10,3
fs_256_50,fixed_size,target_acts,q4eu_034,L,B,3,10,0.17647058823529413,1.0,0.3,0.0,0.25,0.49418556194058083,17,3
fs_256_50,fixed_size,target_acts,q4eu_035,N,B,4,5,0.14285714285714285,0.5,0.22222222222222224,0.25,1.0,0.5135312443624667,14,2
fs_256_50,fixed_size,target_acts,q4eu_035,N,B,4,10,0.16,1.0,0.2758620689655173,0.25,1.0,0.6901559429199673,25,4
fs_256_50,fixed_size,target_acts,q4eu_036,N,RI,4,5,0.06666666666666667,0.25,0.10526315789473685,0.0,0.125,0.123151194370365,15,1
fs_256_50,fixed_size,target_acts,q4eu_036,N,RI,4,10,0.04,0.25,0.06896551724137932,0.0,0.125,0.123151194370365,25,1
fs_256_50,fixed_size,target_acts,q4eu_037,H,B,3,5,0.3,1.0,0.4615384615384615,0.3333333333333333,1.0,0.812653045383133,10,3
fs_256_50,fixed_size,target_acts,q4eu_037,H,B,3,10,0.13043478260869565,1.0,0.23076923076923078,0.3333333333333333,1.0,0.812653045383133,23,3
fs_256_50,fixed_size,target_acts,q4eu_038,H,B,3,5,0.375,1.0,0.5454545454545454,0.6666666666666666,0.5,0.7328286204777911,8,3
fs_256_50,fixed_size,target_acts,q4eu_038,H,B,3,10,0.15,1.0,0.2608695652173913,0.6666666666666666,0.5,0.7328286204777911,20,3
fs_256_50,fixed_size,target_acts,q4eu_039,N,RII,22,5,0.2857142857142857,0.18181818181818182,0.2222222222222222,0.18181818181818182,1.0,0.43915705954737483,14,4
fs_256_50,fixed_size,target_acts,q4eu_039,N,RII,22,10,0.47619047619047616,0.45454545454545453,0.46511627906976744,0.45454545454545453,1.0,0.5323726060729483,21,10
fs_256_50,fixed_size,target_acts,q4eu_040,H,RI,4,5,0.14285714285714285,0.25,0.18181818181818182,0.25,0.5,0.24630238874073,7,1
fs_256_50,fixed_size,target_acts,q4eu_040,H,RI,4,10,0.125,0.5,0.2,0.25,0.5,0.3551961498089622,16,2
fs_256_50,fixed_size,target_acts,q4eu_041,N,B,5,5,0.38461538461538464,1.0,0.5555555555555556,0.6,1.0,0.9274340023311567,13,5
fs_256_50,fixed_size,target_acts,q4eu_041,N,B,5,10,0.21739130434782608,1.0,0.3571428571428571,0.6,1.0,0.9274340023311567,23,5
fs_256_50,fixed_size,target_acts,q4eu_042,L,RI,2,5,0.125,0.5,0.2,0.5,1.0,0.6131471927654584,8,1
fs_256_50,fixed_size,target_acts,q4eu_042,L,RI,2,10,0.058823529411764705,0.5,0.10526315789473684,0.5,1.0,0.6131471927654584,17,1
fs_256_50,fixed_size,target_acts,q4eu_043,N,B;RI,2,5,0.13333333333333333,1.0,0.23529411764705882,0.5,0.5,0.5578858913022597,15,2
fs_256_50,fixed_size,target_acts,q4eu_043,N,B;RI,2,10,0.06451612903225806,1.0,0.12121212121212122,0.5,0.5,0.5578858913022597,31,2
fs_256_50,fixed_size,target_acts,q4eu_044,L,RI,4,5,0.5,1.0,0.6666666666666666,0.5,1.0,0.9108532513310018,8,4
fs_256_50,fixed_size,target_acts,q4eu_044,L,RI,4,10,0.3076923076923077,1.0,0.47058823529411764,0.5,1.0,0.9108532513310018,13,4
fs_256_50,fixed_size,target_acts,q4eu_045,N,B,4,5,0.18181818181818182,0.5,0.26666666666666666,0.5,1.0,0.5585075862632192,11,2
fs_256_50,fixed_size,target_acts,q4eu_045,N,B,4,10,0.15,0.75,0.24999999999999997,0.5,1.0,0.6640031704983295,20,3
fs_256_50,fixed_size,target_acts,q4eu_046,H,B,5,5,0.3,0.6,0.4,0.6,0.5,0.5296347172140421,10,3
fs_256_50,fixed_size,target_acts,q4eu_046,H,B,5,10,0.17647058823529413,0.6,0.2727272727272727,0.6,0.5,0.5296347172140421,17,3
fs_256_50,fixed_size,target_acts,q4eu_047,N,W,5,5,0.09090909090909091,0.2,0.12500000000000003,0.0,0.1,0.09803928583135704,11,1
fs_256_50,fixed_size,target_acts,q4eu_047,N,W,5,10,0.17391304347826086,0.8,0.2857142857142857,0.0,0.1,0.33714643394343463,23,4
fs_256_50,fixed_size,target_acts,q4eu_048,L,W,3,5,0.2,0.3333333333333333,0.25,0.3333333333333333,1.0,0.46927872602275644,5,1
fs_256_50,fixed_size,target_acts,q4eu_048,L,W,3,10,0.14285714285714285,0.6666666666666666,0.23529411764705882,0.3333333333333333,1.0,0.5893943818208077,14,2
fs_256_50,fixed_size,target_acts,q4eu_049,N,W,3,5,0.08333333333333333,0.3333333333333333,0.13333333333333333,0.3333333333333333,1.0,0.46927872602275644,12,1
fs_256_50,fixed_size,target_acts,q4eu_049,N,W,3,10,0.08695652173913043,0.6666666666666666,0.15384615384615383,0.3333333333333333,1.0,0.5893943818208077,23,2
fs_256_50,fixed_size,target_acts,q4eu_050,H,W,2,5,0.16666666666666666,0.5,0.25,0.0,0.3333333333333333,0.3065735963827292,6,1
fs_256_50,fixed_size,target_acts,q4eu_050,H,W,2,10,0.07692307692307693,0.5,0.13333333333333336,0.0,0.3333333333333333,0.3065735963827292,13,1
fs_256_50,fixed_size,target_acts,q4eu_051,L,W,5,5,0.07692307692307693,0.2,0.1111111111111111,0.0,0.14285714285714285,0.11305340175787204,13,1
fs_256_50,fixed_size,target_acts,q4eu_051,L,W,5,10,0.09090909090909091,0.4,0.14814814814814814,0.0,0.14285714285714285,0.19152768402897846,22,2
fs_256_50,fixed_size,target_acts,q4eu_052,H,W,1,5,0.0,0.0,0.0,0.0,0.0,0.0,9,0
fs_256_50,fixed_size,target_acts,q4eu_052,H,W,1,10,0.06666666666666667,1.0,0.125,0.0,0.06666666666666667,0.25,15,1
fs_256_50,fixed_size,target_acts,q4eu_053,N,W,2,5,0.16666666666666666,0.5,0.25,0.5,1.0,0.6131471927654584,6,1
fs_256_50,fixed_size,target_acts,q4eu_053,N,W,2,10,0.08333333333333333,0.5,0.14285714285714285,0.5,1.0,0.6131471927654584,12,1
fs_256_50,fixed_size,target_acts,q4eu_054,L,W,4,5,0.0,0.0,0.0,0.0,0.0,0.0,6,0
fs_256_50,fixed_size,target_acts,q4eu_054,L,W,4,10,0.0,0.0,0.0,0.0,0.0,0.0,12,0
fs_256_50,fixed_size,target_acts,q4eu_055,H,W,1,5,0.125,1.0,0.2222222222222222,0.0,0.2,0.38685280723454163,8,1
fs_256_50,fixed_size,target_acts,q4eu_055,H,W,1,10,0.0625,1.0,0.11764705882352941,0.0,0.2,0.38685280723454163,16,1
fs_256_50,fixed_size,target_acts,q4eu_056,L,W,4,5,0.375,0.75,0.5,0.5,1.0,0.7095272044910244,8,3
fs_256_50,fixed_size,target_acts,q4eu_056,L,W,4,10,0.2,1.0,0.33333333333333337,0.5,1.0,0.8094481110121597,20,4
fs_256_50,fixed_size,target_acts,q4eu_057,N,W,4,5,0.3333333333333333,0.75,0.46153846153846156,0.0,0.16666666666666666,0.3797234786375677,9,3
fs_256_50,fixed_size,target_acts,q4eu_057,N,W,4,10,0.25,0.75,0.375,0.0,0.16666666666666666,0.3797234786375677,12,3
fs_256_50,fixed_size,target_acts,q4eu_058,N,W,4,5,0.2,0.25,0.22222222222222224,0.25,1.0,0.3903800499921017,5,1
fs_256_50,fixed_size,target_acts,q4eu_058,N,W,4,10,0.15384615384615385,0.5,0.23529411764705882,0.25,1.0,0.4958756342272121,13,2
fs_256_50,fixed_size,target_acts,q4eu_059,H,W,3,5,0.1,0.3333333333333333,0.15384615384615383,0.3333333333333333,1.0,0.46927872602275644,10,1
fs_256_50,fixed_size,target_acts,q4eu_059,H,W,3,10,0.05555555555555555,0.3333333333333333,0.09523809523809525,0.3333333333333333,1.0,0.46927872602275644,18,1
fs_256_50,fixed_size,target_acts,q4eu_060,L,W,4,5,0.2,0.75,0.31578947368421056,0.25,0.3333333333333333,0.4182017139875884,15,3
fs_256_50,fixed_size,target_acts,q4eu_060,L,W,4,10,0.16666666666666666,1.0,0.2857142857142857,0.25,0.3333333333333333,0.5070796370556191,24,4
fs_256_50,fixed_size,target_acts,q4eu_061,H,W,2,5,0.14285714285714285,0.5,0.22222222222222224,0.5,1.0,0.6131471927654584,7,1
fs_256_50,fixed_size,target_acts,q4eu_061,H,W,2,10,0.1,1.0,0.18181818181818182,0.5,1.0,0.778842958530688,20,2
fs_256_50,fixed_size,target_acts,q4eu_062,H,W,2,5,0.09090909090909091,0.5,0.15384615384615385,0.5,1.0,0.6131471927654584,11,1
fs_256_50,fixed_size,target_acts,q4eu_062,H,W,2,10,0.0625,0.5,0.1111111111111111,0.5,1.0,0.6131471927654584,16,1
fs_256_50,fixed_size,target_acts,q4eu_063,N,W,2,5,0.1,0.5,0.16666666666666669,0.5,0.5,0.38685280723454163,10,1
fs_256_50,fixed_size,target_acts,q4eu_063,N,W,2,10,0.05555555555555555,0.5,0.09999999999999999,0.5,0.5,0.38685280723454163,18,1
fs_256_50,fixed_size,target_acts,q4eu_064,N,W,3,5,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.7653606369886217,9,2
fs_256_50,fixed_size,target_acts,q4eu_064,N,W,3,10,0.14285714285714285,1.0,0.25,0.6666666666666666,1.0,0.8962626271568189,21,3
fs_256_50,fixed_size,target_acts,q4eu_065,L,W,6,5,0.2857142857142857,0.3333333333333333,0.30769230769230765,0.3333333333333333,1.0,0.4935232796777482,7,2
fs_256_50,fixed_size,target_acts,q4eu_065,L,W,6,10,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.3333333333333333,1.0,0.6654038023616565,12,4
fs_256_50,fixed_size,target_acts,q4eu_066,H,W,1,5,0.0625,1.0,0.11764705882352941,0.0,0.5,0.6309297535714575,16,1
fs_256_50,fixed_size,target_acts,q4eu_066,H,W,1,10,0.043478260869565216,1.0,0.08333333333333333,0.0,0.5,0.6309297535714575,23,1
fs_256_50,fixed_size,target_acts,q4eu_067,L,W,3,5,0.2,0.3333333333333333,0.25,0.3333333333333333,1.0,0.46927872602275644,5,1
fs_256_50,fixed_size,target_acts,q4eu_067,L,W,3,10,0.08333333333333333,0.3333333333333333,0.13333333333333333,0.3333333333333333,1.0,0.46927872602275644,12,1
fs_256_50,fixed_size,target_acts,q4eu_068,L,B;RI;RII,6,5,0.0,0.0,0.0,0.0,0.0,0.0,9,0
fs_256_50,fixed_size,target_acts,q4eu_068,L,B;RI;RII,6,10,0.0,0.0,0.0,0.0,0.0,0.0,21,0
fs_256_50,fixed_size,target_acts,q4eu_069,L,RI,5,5,0.058823529411764705,0.2,0.0909090909090909,0.2,0.5,0.21398626473452756,17,1
fs_256_50,fixed_size,target_acts,q4eu_069,L,RI,5,10,0.1,0.6,0.17142857142857143,0.2,0.5,0.36293492019696055,30,3
fs_256_50,fixed_size,target_acts,q4eu_070,H,RII,4,5,0.3076923076923077,1.0,0.47058823529411764,0.5,1.0,0.9058653015743079,13,4
fs_256_50,fixed_size,target_acts,q4eu_070,H,RII,4,10,0.14814814814814814,1.0,0.25806451612903225,0.5,1.0,0.9058653015743079,27,4
fs_256_50,fixed_size,target_acts,q4eu_071,N,B,2,5,0.07142857142857142,0.5,0.125,0.5,0.5,0.38685280723454163,14,1
