config_id,search_scope,target_document,top_k,query_count,precision,recall,f1,r_precision,mrr,ndcg,retrieved_answer_unit_count,relevant_retrieved_count
hier_paragraph_contextualized,all_acts,G,5,17,0.5352941176470588,0.5705882352941176,0.5000323206205559,0.4725490196078431,0.8284313725490197,0.6977869230740315,3.176470588235294,1.4705882352941178
hier_paragraph_contextualized,all_acts,G,10,17,0.34745564892623715,0.7127450980392157,0.4241865977160095,0.49950980392156863,0.8431372549019608,0.6899842724850129,6.352941176470588,2.0
hier_paragraph_contextualized,all_acts,RI,5,7,0.31428571428571433,0.42142857142857143,0.34421768707482997,0.38571428571428573,0.7619047619047619,0.4883464432354871,4.428571428571429,1.2857142857142858
hier_paragraph_contextualized,all_acts,RI,10,7,0.19875283446712017,0.5214285714285715,0.28144712430426716,0.38571428571428573,0.7619047619047619,0.5264223591249304,8.571428571428571,1.5714285714285714
hier_paragraph_contextualized,all_acts,RII,5,3,0.3333333333333333,0.28030303030303033,0.27160493827160487,0.28030303030303033,0.5,0.3961254474584283,5.0,1.6666666666666667
hier_paragraph_contextualized,all_acts,RII,10,3,0.3511904761904762,0.32575757575757575,0.2929292929292929,0.32575757575757575,0.5,0.4483597283277918,8.333333333333334,2.6666666666666665
hier_paragraph_contextualized,all_acts,W,5,21,0.3238095238095238,0.4785714285714286,0.34640967498110353,0.4785714285714286,0.8968253968253967,0.5930706697470373,4.190476190476191,1.2380952380952381
hier_paragraph_contextualized,all_acts,W,10,21,0.23110355253212395,0.615079365079365,0.31280227708799135,0.4984126984126984,0.8968253968253967,0.6357257745220016,7.904761904761905,1.7142857142857142
hier_paragraph_contextualized,pil_acts,B,5,10,0.385,0.495,0.4150793650793651,0.495,0.8,0.5901911533226702,4.6,1.7
hier_paragraph_contextualized,pil_acts,B,10,10,0.23527777777777778,0.5866666666666667,0.32264402264402264,0.495,0.8,0.6103948284213919,9.0,2.0
hier_paragraph_contextualized,pil_acts,RI,5,7,0.3261904761904762,0.4571428571428572,0.3697278911564626,0.42142857142857143,0.7619047619047619,0.5027595698026034,4.571428571428571,1.4285714285714286
hier_paragraph_contextualized,pil_acts,RI,10,7,0.20555555555555555,0.5571428571428572,0.2954331382902811,0.42142857142857143,0.7619047619047619,0.5577423448414728,8.857142857142858,1.7142857142857142
hier_paragraph_contextualized,pil_acts,RII,5,3,0.3333333333333333,0.28030303030303033,0.27160493827160487,0.28030303030303033,0.5,0.3961254474584283,5.0,1.6666666666666667
hier_paragraph_contextualized,pil_acts,RII,10,3,0.3511904761904762,0.32575757575757575,0.2929292929292929,0.32575757575757575,0.5,0.4483597283277918,8.333333333333334,2.6666666666666665
hier_paragraph_contextualized,target_acts,B,5,10,0.51,0.6116666666666666,0.5317460317460317,0.545,0.825,0.6837571323766085,4.3,2.1
hier_paragraph_contextualized,target_acts,B,10,10,0.2894047619047619,0.6983333333333334,0.3955111555111555,0.545,0.825,0.6909931342571538,8.7,2.4
hier_paragraph_contextualized,target_acts,E,5,17,0.47156862745098044,0.7588235294117647,0.5543417366946779,0.6558823529411765,0.7843137254901961,0.7307445209039934,3.6470588235294117,1.588235294117647
hier_paragraph_contextualized,target_acts,E,10,17,0.26022408963585436,0.8117647058823529,0.38155602567367275,0.6558823529411765,0.7941176470588235,0.7537318657366785,6.9411764705882355,1.7647058823529411
hier_paragraph_contextualized,target_acts,G,5,17,0.5352941176470588,0.5705882352941176,0.5000323206205559,0.4725490196078431,0.8284313725490197,0.6977869230740315,3.176470588235294,1.4705882352941178
hier_paragraph_contextualized,target_acts,G,10,17,0.36216153127917833,0.7225490196078431,0.4359513035983624,0.509313725490196,0.8431372549019608,0.6998741275597845,6.352941176470588,2.0588235294117645
hier_paragraph_contextualized,target_acts,RI,5,7,0.3547619047619048,0.4857142857142857,0.3982993197278912,0.4857142857142857,0.7619047619047619,0.5316792802319635,4.571428571428571,1.5714285714285714
hier_paragraph_contextualized,target_acts,RI,10,7,0.2258503401360544,0.5571428571428572,0.3117120974263831,0.4857142857142857,0.7619047619047619,0.5694032977423337,8.285714285714286,1.7142857142857142
hier_paragraph_contextualized,target_acts,RII,5,3,0.3833333333333333,0.28030303030303033,0.2993827160493827,0.28030303030303033,0.5,0.40514627703340605,4.666666666666667,1.6666666666666667
hier_paragraph_contextualized,target_acts,RII,10,3,0.3511904761904762,0.32575757575757575,0.2929292929292929,0.32575757575757575,0.5,0.45738055790276966,8.333333333333334,2.6666666666666665
hier_paragraph_contextualized,target_acts,W,5,21,0.3682539682539683,0.5142857142857143,0.3917611489040061,0.5142857142857143,0.9444444444444444,0.6313949542710349,4.0,1.380952380952381
hier_paragraph_contextualized,target_acts,W,10,21,0.24877173091458804,0.6507936507936508,0.3368245511102654,0.5341269841269841,0.9444444444444444,0.6740500590459991,7.761904761904762,1.8571428571428572
hier_subparagraph,all_acts,B,5,10,0.41000000000000003,0.525,0.4344516594516595,0.525,0.85,0.6314901135745201,4.7,1.8
hier_subparagraph,all_acts,B,10,10,0.21305555555555555,0.5783333333333334,0.3024267399267399,0.525,0.85,0.6198393736871087,9.6,2.0
hier_subparagraph,all_acts,E,5,17,0.33725490196078434,0.6705882352941177,0.43492063492063493,0.5970588235294118,0.7794117647058824,0.667724347895336,4.235294117647059,1.411764705882353
hier_subparagraph,all_acts,E,10,17,0.21232492997198876,0.7999999999999999,0.3254732195908666,0.5970588235294118,0.7892156862745098,0.7239264053977817,8.117647058823529,1.7058823529411764
hier_subparagraph,all_acts,G,5,17,0.3147058823529412,0.5411764705882353,0.3574298250768839,0.3058823529411765,0.538235294117647,0.4571325449159062,4.9411764705882355,1.5294117647058822
hier_subparagraph,all_acts,G,10,17,0.2203548085901027,0.609313725490196,0.2941476823829765,0.33284313725490194,0.538235294117647,0.47220829067322034,9.117647058823529,1.8823529411764706
hier_subparagraph,all_acts,RI,5,7,0.33571428571428574,0.47380952380952385,0.37903525046382186,0.47380952380952385,0.9047619047619048,0.5483803790251967,4.714285714285714,1.5714285714285714
hier_subparagraph,all_acts,RI,10,7,0.18888888888888888,0.5452380952380953,0.2726975405546834,0.47380952380952385,0.9047619047619048,0.574358899745677,9.285714285714286,1.7142857142857142
hier_subparagraph,all_acts,RII,5,3,0.4666666666666666,0.351010101010101,0.35690235690235683,0.351010101010101,1.0,0.5946385219001105,5.0,2.3333333333333335
hier_subparagraph,all_acts,RII,10,3,0.32962962962962966,0.3813131313131313,0.30303970223325066,0.3813131313131313,1.0,0.5666710068120151,9.333333333333334,3.0
hier_subparagraph,all_acts,W,5,21,0.3396825396825397,0.5119047619047619,0.36568405139833715,0.4642857142857143,0.8730158730158729,0.6066544767479286,4.428571428571429,1.380952380952381
hier_subparagraph,all_acts,W,10,21,0.20920256991685562,0.5928571428571429,0.291602577316863,0.4841269841269841,0.8730158730158729,0.6171719017115201,8.333333333333334,1.6666666666666667
hier_subparagraph,pil_acts,B,5,10,0.43,0.5583333333333333,0.45945165945165944,0.525,0.85,0.6496442928282553,4.7,1.9
hier_subparagraph,pil_acts,B,10,10,0.21416666666666667,0.5783333333333334,0.30394189144189143,0.525,0.85,0.6212775074442238,9.5,2.0
hier_subparagraph,pil_acts,RI,5,7,0.33571428571428574,0.47380952380952385,0.37903525046382186,0.47380952380952385,0.9047619047619048,0.5483803790251967,4.714285714285714,1.5714285714285714
hier_subparagraph,pil_acts,RI,10,7,0.20079365079365077,0.5809523809523809,0.29101255886970173,0.47380952380952385,0.9047619047619048,0.5919519275128718,9.428571428571429,1.8571428571428572
hier_subparagraph,pil_acts,RII,5,3,0.4666666666666666,0.351010101010101,0.35690235690235683,0.351010101010101,1.0,0.5946385219001105,5.0,2.3333333333333335
hier_subparagraph,pil_acts,RII,10,3,0.32962962962962966,0.3813131313131313,0.30303970223325066,0.3813131313131313,1.0,0.5666710068120151,9.333333333333334,3.0
hier_subparagraph,target_acts,B,5,10,0.48,0.6116666666666666,0.5114357864357865,0.545,0.9199999999999999,0.7088930324775202,4.6,2.1
hier_subparagraph,target_acts,B,10,10,0.2783333333333333,0.74,0.39545038295038293,0.545,0.9199999999999999,0.730065437559744,9.1,2.5
hier_subparagraph,target_acts,E,5,17,0.37254901960784315,0.7294117647058824,0.47973856209150323,0.6264705882352941,0.7941176470588235,0.7110144583322424,4.117647058823529,1.5294117647058822
hier_subparagraph,target_acts,E,10,17,0.2225957049486461,0.7999999999999999,0.3382480264833206,0.6264705882352941,0.8039215686274509,0.7423465255754734,7.823529411764706,1.7058823529411764
hier_subparagraph,target_acts,G,5,17,0.3147058823529412,0.5411764705882353,0.3574298250768839,0.3058823529411765,0.538235294117647,0.4571325449159062,4.9411764705882355,1.5294117647058822
hier_subparagraph,target_acts,G,10,17,0.2203548085901027,0.609313725490196,0.2941476823829765,0.33284313725490194,0.538235294117647,0.47220829067322034,9.117647058823529,1.8823529411764706
hier_subparagraph,target_acts,RI,5,7,0.38571428571428573,0.5095238095238096,0.4226860441146156,0.5095238095238096,0.9047619047619048,0.5783879929289704,4.571428571428571,1.7142857142857142
hier_subparagraph,target_acts,RI,10,7,0.22312925170068026,0.5809523809523809,0.31256243756243757,0.5095238095238096,0.9047619047619048,0.6070508387853266,8.714285714285714,1.8571428571428572
hier_subparagraph,target_acts,RII,5,3,0.4666666666666666,0.351010101010101,0.35690235690235683,0.351010101010101,1.0,0.6036593514750882,5.0,2.3333333333333335
hier_subparagraph,target_acts,RII,10,3,0.32962962962962966,0.3813131313131313,0.30303970223325066,0.3813131313131313,1.0,0.575691836386993,9.333333333333334,3.0
hier_subparagraph,target_acts,W,5,21,0.353968253968254,0.5238095238095238,0.38114134542705974,0.47619047619047616,0.8968253968253967,0.6183831619260586,4.333333333333333,1.4285714285714286
hier_subparagraph,target_acts,W,10,21,0.23174603174603173,0.6444444444444445,0.3239474810903382,0.496031746031746,0.8968253968253967,0.646820552249614,8.142857142857142,1.8571428571428572
sem_50_128,all_acts,B,5,10,0.36,0.5533333333333333,0.4204040404040404,0.445,0.5700000000000001,0.5069080649205968,5.3,1.9
sem_50_128,all_acts,B,10,10,0.20310606060606062,0.5900000000000001,0.2941154923507865,0.445,0.5700000000000001,0.5246835784194458,10.3,2.1
sem_50_128,all_acts,E,5,17,0.38942577030812325,0.8147058823529412,0.5085434173669467,0.5852941176470587,0.776470588235294,0.737677255798747,4.823529411764706,1.7058823529411764
sem_50_128,all_acts,E,10,17,0.23080579551167785,0.9176470588235294,0.35510829040240804,0.5852941176470587,0.776470588235294,0.778269837479657,9.058823529411764,1.9411764705882353
sem_50_128,all_acts,G,5,17,0.3519607843137255,0.5313725490196078,0.3860946243299185,0.4333333333333333,0.6862745098039216,0.551863999570689,4.235294117647059,1.5294117647058822
sem_50_128,all_acts,G,10,17,0.2814744079449962,0.7294117647058824,0.36890527772880716,0.4774509803921569,0.7098039215686275,0.6189684614593393,8.058823529411764,2.176470588235294
sem_50_128,all_acts,RI,5,7,0.2857142857142857,0.5166666666666667,0.3542156256441971,0.41666666666666663,0.7738095238095238,0.5289706618664439,5.571428571428571,1.5714285714285714
sem_50_128,all_acts,RI,10,7,0.17320457320457322,0.569047619047619,0.2592227567017483,0.41666666666666663,0.7738095238095238,0.5549439824778787,10.857142857142858,1.8571428571428572
sem_50_128,all_acts,RII,5,3,0.39999999999999997,0.2828282828282828,0.2891774891774892,0.1994949494949495,0.3055555555555555,0.33291823779627144,5.666666666666667,2.3333333333333335
sem_50_128,all_acts,RII,10,3,0.3087542087542087,0.4217171717171717,0.3073100207825065,0.1994949494949495,0.3055555555555555,0.36284978804392476,10.0,3.0
sem_50_128,all_acts,W,5,21,0.28968253968253965,0.4785714285714286,0.32921734350305776,0.31984126984126987,0.7658730158730158,0.49192250208311894,4.333333333333333,1.1904761904761905
sem_50_128,all_acts,W,10,21,0.19700326128897558,0.5928571428571429,0.2778932707504136,0.33174603174603173,0.7658730158730158,0.5386348421416308,8.761904761904763,1.6666666666666667
sem_50_128,pil_acts,B,5,10,0.37333333333333335,0.5700000000000001,0.43555555555555553,0.4616666666666666,0.6283333333333333,0.5437307577611754,5.4,2.0
sem_50_128,pil_acts,B,10,10,0.21568181818181817,0.6316666666666666,0.3143956043956044,0.4616666666666666,0.6283333333333333,0.5726015342260514,10.5,2.3
sem_50_128,pil_acts,RI,5,7,0.31428571428571433,0.5404761904761904,0.38220985363842513,0.4404761904761905,0.7857142857142857,0.5451166634994741,5.571428571428571,1.7142857142857142
sem_50_128,pil_acts,RI,10,7,0.19982794982794982,0.6285714285714287,0.2963576106433249,0.4404761904761905,0.7857142857142857,0.5875048426739055,10.857142857142858,2.142857142857143
sem_50_128,pil_acts,RII,5,3,0.4444444444444444,0.3383838383838384,0.33968253968253964,0.255050505050505,0.3333333333333333,0.3705922416066752,6.0,2.6666666666666665
sem_50_128,pil_acts,RII,10,3,0.3314814814814815,0.4772727272727273,0.33998975934459796,0.255050505050505,0.3333333333333333,0.40121008138500863,10.333333333333334,3.3333333333333335
sem_50_128,target_acts,B,5,10,0.4616666666666667,0.6816666666666666,0.5361111111111111,0.5816666666666667,0.8583333333333334,0.6970616858679779,5.2,2.4
sem_50_128,target_acts,B,10,10,0.29715007215007216,0.8066666666666666,0.4253379953379953,0.5816666666666667,0.8583333333333334,0.7510236147276416,9.6,2.8
sem_50_128,target_acts,E,5,17,0.3835434173669468,0.8147058823529412,0.5029411764705882,0.6147058823529411,0.776470588235294,0.7474002062971052,4.9411764705882355,1.7058823529411764
sem_50_128,target_acts,E,10,17,0.2444846003669533,0.9176470588235294,0.3722800075741252,0.6147058823529411,0.776470588235294,0.7879927879780152,8.764705882352942,1.9411764705882353
sem_50_128,target_acts,G,5,17,0.3519607843137255,0.5313725490196078,0.3860946243299185,0.4333333333333333,0.6862745098039216,0.551863999570689,4.235294117647059,1.5294117647058822
sem_50_128,target_acts,G,10,17,0.28987776928953396,0.7294117647058824,0.3734301646066352,0.4774509803921569,0.7098039215686275,0.6189684614593393,8.0,2.176470588235294
sem_50_128,target_acts,RI,5,7,0.3380952380952381,0.569047619047619,0.40818387961245106,0.46904761904761905,0.7904761904761904,0.571564945790984,5.571428571428571,1.8571428571428572
sem_50_128,target_acts,RI,10,7,0.2408091908091908,0.6642857142857144,0.34372928658642943,0.46904761904761905,0.7904761904761904,0.6217017430182196,10.0,2.2857142857142856
sem_50_128,target_acts,RII,5,3,0.5,0.4217171717171717,0.4063492063492064,0.4217171717171717,0.5555555555555555,0.5234590188667062,6.0,3.0
sem_50_128,target_acts,RII,10,3,0.34259259259259256,0.4772727272727273,0.3509787703336091,0.4217171717171717,0.5555555555555555,0.5130264605215847,10.0,3.3333333333333335
sem_50_128,target_acts,W,5,21,0.28968253968253965,0.4785714285714286,0.32921734350305776,0.31984126984126987,0.7896825396825397,0.5001699694667804,4.333333333333333,1.1904761904761905
sem_50_128,target_acts,W,10,21,0.20599797028368458,0.6047619047619047,0.2888085459514031,0.33174603174603173,0.7964852607709749,0.5530788182553257,8.523809523809524,1.7142857142857142
sem_50_256,all_acts,B,5,10,0.27595238095238095,0.4533333333333333,0.32845598845598845,0.4033333333333333,0.55,0.4287029676995906,6.1,1.6
sem_50_256,all_acts,B,10,10,0.16124209124209124,0.5033333333333333,0.23776942355889724,0.4033333333333333,0.5611111111111111,0.4492606329247204,11.3,1.8
sem_50_256,all_acts,E,5,17,0.317296918767507,0.7441176470588236,0.41438757321110264,0.5774509803921568,0.7274509803921569,0.6715406007953059,5.823529411764706,1.5294117647058822
sem_50_256,all_acts,E,10,17,0.18557765763648115,0.888235294117647,0.29578165212840135,0.5774509803921568,0.7274509803921569,0.7269300231282507,11.058823529411764,1.8823529411764706
sem_50_256,all_acts,G,5,17,0.3197478991596639,0.582843137254902,0.3722150398620987,0.3769607843137255,0.7107843137254902,0.5597281334224657,4.705882352941177,1.5294117647058822
sem_50_256,all_acts,G,10,17,0.21398274927686692,0.7049019607843137,0.305111910388727,0.396078431372549,0.7107843137254902,0.5991370373124887,9.294117647058824,2.0
sem_50_256,all_acts,RI,5,7,0.22727272727272727,0.44523809523809527,0.2902248545105688,0.4095238095238095,0.8333333333333333,0.5066102851956216,7.142857142857143,1.4285714285714286
sem_50_256,all_acts,RI,10,7,0.15508459794174081,0.569047619047619,0.23503583251482413,0.4095238095238095,0.8333333333333333,0.5561709511959635,12.857142857142858,1.8571428571428572
sem_50_256,all_acts,RII,5,3,0.27619047619047615,0.18434343434343434,0.203645651921514,0.18434343434343434,0.611111111111111,0.31587341148569476,5.666666666666667,1.6666666666666667
sem_50_256,all_acts,RII,10,3,0.2964646464646465,0.43686868686868685,0.31470588235294117,0.21464646464646464,0.611111111111111,0.4272561990788277,11.0,3.3333333333333335
sem_50_256,all_acts,W,5,21,0.23616780045351474,0.46349206349206346,0.2862502576788291,0.4039682539682539,0.7738095238095238,0.4943711178463759,5.142857142857143,1.1428571428571428
sem_50_256,all_acts,W,10,21,0.1621967979110836,0.584920634920635,0.24079092398420132,0.41587301587301584,0.7738095238095238,0.5501588028029536,10.380952380952381,1.619047619047619
sem_50_256,pil_acts,B,5,10,0.28845238095238096,0.48666666666666664,0.34663780663780663,0.4033333333333333,0.5658333333333333,0.4453860908429971,6.1,1.7
sem_50_256,pil_acts,B,10,10,0.16404761904761905,0.5366666666666666,0.24439407341884123,0.42000000000000004,0.5658333333333333,0.46452079269777313,11.6,1.9
sem_50_256,pil_acts,RI,5,7,0.22727272727272727,0.44523809523809527,0.2902248545105688,0.4095238095238095,0.8333333333333333,0.5066102851956216,7.142857142857143,1.4285714285714286
sem_50_256,pil_acts,RI,10,7,0.16937031222745508,0.6047619047619047,0.2554439957801302,0.4333333333333333,0.8333333333333333,0.5747527908714786,12.857142857142858,2.0
sem_50_256,pil_acts,RII,5,3,0.27619047619047615,0.18434343434343434,0.203645651921514,0.18434343434343434,0.611111111111111,0.31587341148569476,5.666666666666667,1.6666666666666667
sem_50_256,pil_acts,RII,10,3,0.28247863247863253,0.43686868686868685,0.29901960784313725,0.27020202020202017,0.611111111111111,0.4295634268649076,11.666666666666666,3.3333333333333335
sem_50_256,target_acts,B,5,10,0.27321428571428574,0.48666666666666664,0.33800144300144297,0.48666666666666664,0.6833333333333333,0.4965987453076758,6.1,1.7
sem_50_256,target_acts,B,10,10,0.2506235431235431,0.76,0.3691089466089466,0.5033333333333333,0.7,0.625702985644633,11.1,2.7
sem_50_256,target_acts,E,5,17,0.3369047619047619,0.7735294117647059,0.43889737713267124,0.5774509803921568,0.7274509803921569,0.6895743417589958,5.823529411764706,1.588235294117647
sem_50_256,target_acts,E,10,17,0.18286272550978433,0.888235294117647,0.2918600835009504,0.5774509803921568,0.7274509803921569,0.7345379236928791,11.235294117647058,1.8823529411764706
sem_50_256,target_acts,G,5,17,0.3197478991596639,0.582843137254902,0.3722150398620987,0.3769607843137255,0.7107843137254902,0.5597281334224657,4.705882352941177,1.5294117647058822
sem_50_256,target_acts,G,10,17,0.21806771659712837,0.7049019607843137,0.30716606538405844,0.396078431372549,0.7107843137254902,0.5991370373124887,9.294117647058824,2.0
sem_50_256,target_acts,RI,5,7,0.24711399711399712,0.47380952380952385,0.31377273520130666,0.44523809523809527,0.8333333333333333,0.5243390066828467,7.0,1.5714285714285714
sem_50_256,target_acts,RI,10,7,0.18963675213675213,0.6404761904761905,0.2811093668236525,0.46904761904761905,0.8333333333333333,0.6006019537126261,12.428571428571429,2.142857142857143
sem_50_256,target_acts,RII,5,3,0.3761904761904762,0.351010101010101,0.3295715778474399,0.2676767676767677,0.7777777777777778,0.49633996755899706,6.0,2.3333333333333335
sem_50_256,target_acts,RII,10,3,0.3055555555555556,0.43686868686868685,0.32422969187675066,0.35353535353535354,0.7777777777777778,0.5245058881824757,10.666666666666666,3.3333333333333335
sem_50_256,target_acts,W,5,21,0.24331065759637185,0.46349206349206346,0.2919191919191919,0.4039682539682539,0.7738095238095238,0.4943711178463759,5.0,1.1428571428571428
sem_50_256,target_acts,W,10,21,0.17603573675002246,0.6206349206349207,0.2608536499292802,0.41587301587301584,0.7797619047619048,0.5660910929961356,10.19047619047619,1.7619047619047619
sem_50_64,all_acts,B,5,10,0.38333333333333336,0.5083333333333333,0.4193650793650794,0.4583333333333333,0.7,0.5460271215357267,4.7,1.7
sem_50_64,all_acts,B,10,10,0.20027777777777778,0.545,0.28495421245421243,0.4583333333333333,0.7142857142857143,0.5550032081270965,9.6,1.9
sem_50_64,all_acts,E,5,17,0.40154061624649856,0.8029411764705883,0.522735760971055,0.6558823529411765,0.8627450980392156,0.7763116811486862,4.352941176470588,1.6470588235294117
sem_50_64,all_acts,E,10,17,0.2560266530854766,0.9294117647058824,0.38990160166630755,0.6558823529411765,0.8627450980392156,0.832686646710344,8.117647058823529,2.0
sem_50_64,all_acts,G,5,17,0.36876750700280114,0.5901960784313726,0.407361919126625,0.4333333333333333,0.7254901960784315,0.5896007040365591,4.294117647058823,1.5294117647058822
sem_50_64,all_acts,G,10,17,0.28024132730015083,0.7617647058823529,0.3720709029532559,0.46274509803921565,0.7254901960784315,0.6351945887466492,7.823529411764706,2.1176470588235294
sem_50_64,all_acts,RI,5,7,0.2619047619047619,0.41428571428571426,0.3071428571428571,0.34285714285714286,0.6666666666666667,0.43655795368339717,4.857142857142857,1.2857142857142858
sem_50_64,all_acts,RI,10,7,0.17886002886002886,0.5452380952380953,0.2604526425954997,0.34285714285714286,0.6870748299319728,0.5007581810141308,9.857142857142858,1.7142857142857142
sem_50_64,all_acts,RII,5,3,0.39999999999999997,0.29545454545454547,0.2962962962962962,0.21212121212121213,0.27777777777777773,0.33519895719484977,5.0,2.0
sem_50_64,all_acts,RII,10,3,0.3666666666666667,0.3813131313131313,0.3194444444444444,0.24242424242424243,0.3253968253968254,0.3853320193157703,8.666666666666666,3.0
sem_50_64,all_acts,W,5,21,0.31587301587301586,0.4920634920634921,0.34755720470006185,0.47063492063492063,0.8690476190476191,0.586958994975269,4.285714285714286,1.2857142857142858
sem_50_64,all_acts,W,10,21,0.20423452209166493,0.5666666666666667,0.2832963332963333,0.4904761904761905,0.8690476190476191,0.6034864755531322,8.047619047619047,1.619047619047619
sem_50_64,pil_acts,B,5,10,0.4033333333333333,0.525,0.4375468975468976,0.475,0.77,0.5826115655880988,4.7,1.8
sem_50_64,pil_acts,B,10,10,0.20305555555555554,0.545,0.2864327339327339,0.475,0.77,0.5800866566254036,9.6,1.9
sem_50_64,pil_acts,RI,5,7,0.29047619047619044,0.43809523809523815,0.33311688311688314,0.3666666666666667,0.6952380952380952,0.4553015361851602,4.857142857142857,1.4285714285714286
sem_50_64,pil_acts,RI,10,7,0.17626262626262626,0.5452380952380953,0.2577315541601256,0.3666666666666667,0.6952380952380952,0.5030717698672297,10.0,1.7142857142857142
sem_50_64,pil_acts,RII,5,3,0.4666666666666666,0.351010101010101,0.35690235690235683,0.2676767676767677,0.3444444444444444,0.3789339830322971,5.0,2.3333333333333335
sem_50_64,pil_acts,RII,10,3,0.3666666666666667,0.3813131313131313,0.3194444444444444,0.29797979797979796,0.3444444444444444,0.3907303933063344,8.666666666666666,3.0
sem_50_64,target_acts,B,5,10,0.4583333333333333,0.5783333333333334,0.48722943722943723,0.495,0.8400000000000001,0.643046110339045,4.6,2.0
sem_50_64,target_acts,B,10,10,0.25095959595959594,0.6366666666666666,0.350584138084138,0.495,0.8400000000000001,0.6462445004078405,9.0,2.2
sem_50_64,target_acts,E,5,17,0.4172268907563025,0.8029411764705883,0.5361811391223156,0.6852941176470588,0.8627450980392156,0.7835343096582126,4.235294117647059,1.6470588235294117
sem_50_64,target_acts,E,10,17,0.26863169510228335,0.9294117647058824,0.40493428140486964,0.6852941176470588,0.8627450980392156,0.8399092752198706,7.764705882352941,2.0
sem_50_64,target_acts,G,5,17,0.36876750700280114,0.5901960784313726,0.407361919126625,0.4333333333333333,0.7254901960784315,0.5896007040365591,4.294117647058823,1.5294117647058822
sem_50_64,target_acts,G,10,17,0.2900452488687783,0.7715686274509804,0.3818748245218833,0.4725490196078431,0.7254901960784315,0.6415351272480911,7.823529411764706,2.176470588235294
sem_50_64,target_acts,RI,5,7,0.2857142857142857,0.43809523809523815,0.32994227994228,0.3666666666666667,0.7428571428571429,0.4744291863232838,5.0,1.4285714285714286
sem_50_64,target_acts,RI,10,7,0.23408575551432695,0.6166666666666666,0.3266721373864231,0.3666666666666667,0.7428571428571429,0.5663231448181695,9.285714285714286,2.0
sem_50_64,target_acts,RII,5,3,0.5166666666666667,0.351010101010101,0.3846801346801347,0.351010101010101,0.5666666666666667,0.4847790777769334,4.666666666666667,2.3333333333333335
sem_50_64,target_acts,RII,10,3,0.3845238095238095,0.3813131313131313,0.33459595959595956,0.3813131313131313,0.5666666666666667,0.49657548805097074,8.333333333333334,3.0
sem_50_64,target_acts,W,5,21,0.32222222222222224,0.4920634920634921,0.3529993815708102,0.47063492063492063,0.8690476190476191,0.586958994975269,4.142857142857143,1.2857142857142858
sem_50_64,target_acts,W,10,21,0.21878478664192952,0.5785714285714286,0.29973967831110687,0.4904761904761905,0.8758503401360545,0.6096829842831655,7.571428571428571,1.6666666666666667
sem_70_128,all_acts,B,5,10,0.3433333333333333,0.5366666666666666,0.40714285714285714,0.42833333333333334,0.545,0.4923012299363262,5.3,1.8
sem_70_128,all_acts,B,10,10,0.20078282828282829,0.5700000000000001,0.2897098979451921,0.445,0.5616666666666666,0.5118273167989182,9.9,2.0
sem_70_128,all_acts,E,5,17,0.3806022408963585,0.7852941176470588,0.4945378151260504,0.5852941176470587,0.776470588235294,0.719643514835057,4.764705882352941,1.6470588235294117
sem_70_128,all_acts,E,10,17,0.24074259074259075,0.9176470588235294,0.3619795237442296,0.5852941176470587,0.776470588235294,0.7718935197437409,9.0,1.9411764705882353
sem_70_128,all_acts,G,5,17,0.353921568627451,0.5313725490196078,0.3881954646660529,0.45294117647058824,0.6960784313725491,0.5573919151274723,4.176470588235294,1.5294117647058822
sem_70_128,all_acts,G,10,17,0.27307104660045833,0.7220588235294118,0.35991834962423197,0.48970588235294116,0.7196078431372549,0.6198025806300963,8.117647058823529,2.1176470588235294
sem_70_128,all_acts,RI,5,7,0.26666666666666666,0.4928571428571429,0.33844568130282415,0.39285714285714285,0.7380952380952381,0.5081037547460573,5.428571428571429,1.4285714285714286
sem_70_128,all_acts,RI,10,7,0.17897657897657898,0.569047619047619,0.26721476469375627,0.41666666666666663,0.7619047619047619,0.550583506710176,10.571428571428571,1.8571428571428572
sem_70_128,all_acts,RII,5,3,0.3333333333333333,0.2272727272727273,0.22857142857142856,0.14393939393939395,0.2222222222222222,0.28422878784870265,5.666666666666667,2.0
sem_70_128,all_acts,RII,10,3,0.3087542087542087,0.4217171717171717,0.3073100207825065,0.1994949494949495,0.27777777777777773,0.35267534458595184,10.0,3.0
sem_70_128,all_acts,W,5,21,0.3007936507936508,0.4865079365079365,0.3401429258572116,0.3753968253968254,0.7857142857142857,0.5163859815705695,4.285714285714286,1.2380952380952381
sem_70_128,all_acts,W,10,21,0.19690877905163617,0.5928571428571429,0.2781578210149639,0.38730158730158726,0.7857142857142857,0.5573691701719474,8.714285714285714,1.6666666666666667
sem_70_128,pil_acts,B,5,10,0.36,0.5533333333333333,0.4238095238095238,0.445,0.62,0.5308540982248207,5.4,1.9
sem_70_128,pil_acts,B,10,10,0.21896464646464647,0.6116666666666666,0.31480793716087835,0.445,0.62,0.560271102306521,9.9,2.2
sem_70_128,pil_acts,RI,5,7,0.3,0.5166666666666667,0.36860441146155437,0.41666666666666663,0.7738095238095238,0.526721435590396,5.428571428571429,1.5714285714285714
sem_70_128,pil_acts,RI,10,7,0.19456099456099454,0.5928571428571429,0.2867425758182061,0.41666666666666663,0.7738095238095238,0.5677748177149221,10.428571428571429,2.0
